case_id,seizure_date,year,month,origin_region,origin_country,destination_country,species,species_category,product_type,iucn_status,quantity,unit,estimated_value_usd,transport_method,seizure_location_type,enforcement_agency,arrests_made,case_status,origin_lat,origin_lon,destination_lat,destination_lon
WLC-0636,21-12-2023,2023,12,Asia,Laos,Thailand,Green Sea Turtle,Marine,Shell,Endangered,16.26,kg,7313.75,Sea,International Airport,Environmental Crime Investigation Bureau,2,Released - Insufficient Evidence,19.8563,102.4955,15.87,100.9925
WLC-0622,21-12-2023,2023,12,Latin America,Peru,Hong Kong SAR,White Rhino,Mammal,Horn,Near Threatened,43.83,kg,3317358.02,Land,Urban Wildlife Market,Interpol-supported Joint Operation,1,Closed - No Arrest,-9.19,-75.0152,22.3193,114.1694
WLC-0385,21-12-2023,2023,12,Asia,Thailand,Belgium,Agarwood,Plant,Timber,Vulnerable,0.89,kg,104.32,Sea,International Airport,Interpol-supported Joint Operation,2,Under Investigation,15.87,100.9925,50.5039,4.4699
WLC-0754,22-12-2023,2023,12,Africa,Uganda,China,Radiated Tortoise,Reptile,Live Animal,Critically Endangered,11,live individual,2913.78,Land,Highway Checkpoint,Port Authority Task Force,3,Convicted,1.3733,32.2903,35.8617,104.1954
WLC-0275,26-12-2023,2023,12,Asia,Cambodia,South Korea,Helmeted Hornbill,Bird,Trophy,Critically Endangered,12,piece,78633.51,Sea,Seaport / Container Terminal,Interpol-supported Joint Operation,4,Closed - No Arrest,12.5657,104.991,35.9078,127.7669
WLC-0194,28-12-2023,2023,12,Africa,Mozambique,Japan,Queen Conch,Marine,Shell,Vulnerable,15,piece,583.24,Air,Private Residence,Interpol-supported Joint Operation,3,Under Investigation,-18.6657,35.5296,36.2048,138.2529
WLC-0037,03-01-2024,2024,1,Latin America,Bolivia,Germany,Totoaba,Marine,Swim Bladder,Critically Endangered,7.19,kg,215584.13,Land,Private Residence,Customs & Border Protection,2,Case Dismissed,-16.2902,-63.5887,51.1657,10.4515
WLC-0544,07-01-2024,2024,1,Africa,Cameroon,Japan,Giant Clam,Marine,Shell,Vulnerable,10,piece,970.43,Air,International Airport,Environmental Crime Investigation Bureau,3,Prosecuted - Pending Trial,7.3697,12.3547,36.2048,138.2529
WLC-0768,08-01-2024,2024,1,Asia,Indonesia,United Kingdom,Hawksbill Turtle,Marine,Shell,Critically Endangered,3.62,kg,1552.67,Sea,International Airport,National Wildlife Crime Unit,1,Under Investigation,-0.7893,113.9213,55.3781,-3.436
WLC-0678,11-01-2024,2024,1,Asia,India,Thailand,Rosewood,Plant,Timber,Endangered,10.88,kg,23.64,Land,Postal/Courier Facility,Customs & Border Protection,1,Under Investigation,20.5937,78.9629,15.87,100.9925
WLC-0623,12-01-2024,2024,1,Africa,Cameroon,China,Radiated Tortoise,Reptile,Live Animal,Critically Endangered,35,live individual,7943.66,Sea,International Airport,Interpol-supported Joint Operation,0,Convicted,7.3697,12.3547,35.8617,104.1954
WLC-0197,14-01-2024,2024,1,Asia,Thailand,South Korea,Jaguar,Mammal,Skin/Pelt,Near Threatened,18,piece,48593.16,Sea,Seaport / Container Terminal,National Wildlife Crime Unit,1,Closed - No Arrest,15.87,100.9925,35.9078,127.7669
WLC-0770,14-01-2024,2024,1,Africa,Mozambique,United States,Tiger,Mammal,Skin/Pelt,Endangered,5,piece,39323.47,Sea,Postal/Courier Facility,Coast Guard Interdiction Unit,0,Under Investigation,-18.6657,35.5296,37.0902,-95.7129
WLC-0613,25-01-2024,2024,1,Asia,Myanmar,Singapore,African Lion,Mammal,Bones,Vulnerable,11.41,kg,9000.8,Sea,International Airport,National Wildlife Crime Unit,0,Under Investigation,21.9162,95.956,1.3521,103.8198
WLC-0352,02-02-2024,2024,2,Africa,Tanzania,United Arab Emirates,Pangolin (African),Mammal,Bushmeat,Endangered,7.28,kg,135.78,Postal/Courier,Postal/Courier Facility,Customs & Border Protection,0,Convicted,-6.369,34.8888,23.4241,53.8478
WLC-0135,04-02-2024,2024,2,Africa,Cameroon,South Korea,Saltwater Crocodile,Reptile,Skin/Pelt,Least Concern,9,piece,2863.22,Air,Urban Wildlife Market,Environmental Crime Investigation Bureau,4,Under Investigation,7.3697,12.3547,35.9078,127.7669
WLC-0495,06-02-2024,2024,2,Africa,Madagascar,Singapore,African Lion,Mammal,Bones,Vulnerable,1,kg,986.89,Air,Highway Checkpoint,National Wildlife Crime Unit,2,Under Investigation,-18.7669,46.8691,1.3521,103.8198
WLC-0821,07-02-2024,2024,2,Asia,China,France,African Elephant,Mammal,Ivory,Endangered,2.13,kg,3039.35,Land,Private Residence,National Parks & Wildlife Service,0,Released - Insufficient Evidence,35.8617,104.1954,46.2276,2.2137
WLC-0397,10-02-2024,2024,2,Africa,South Africa,Thailand,Helmeted Hornbill,Bird,Trophy,Critically Endangered,8,piece,64418.51,Air,Land Border Crossing,National Wildlife Crime Unit,1,Prosecuted - Pending Trial,-30.5595,22.9375,15.87,100.9925
WLC-0098,11-02-2024,2024,2,Africa,Zimbabwe,Singapore,Palm Cockatoo,Bird,Live Animal,Vulnerable,26,live individual,117245.98,Air,Highway Checkpoint,Environmental Crime Investigation Bureau,1,Under Investigation,-19.0154,29.1549,1.3521,103.8198
WLC-0562,11-02-2024,2024,2,Asia,Malaysia,China,Bushmeat (mixed species),Mammal,Bushmeat,Vulnerable,19.6,kg,163.05,Sea,Seaport / Container Terminal,Interpol-supported Joint Operation,2,Under Investigation,4.2105,101.9758,35.8617,104.1954
WLC-0941,18-02-2024,2024,2,Africa,Democratic Republic of Congo,Hong Kong SAR,African Elephant,Mammal,Ivory,Endangered,3.03,kg,4646.85,Sea,International Airport,National Parks & Wildlife Service,1,Case Dismissed,-4.0383,21.7587,22.3193,114.1694
WLC-0030,20-02-2024,2024,2,Asia,Cambodia,United States,Seahorse,Marine,Traditional Medicine,Vulnerable,3.57,kg,1840.71,Sea,Private Residence,National Parks & Wildlife Service,2,Under Investigation,12.5657,104.991,37.0902,-95.7129
WLC-0703,20-02-2024,2024,2,Latin America,Colombia,United Arab Emirates,Saker Falcon,Bird,Live Animal,Endangered,26,live individual,451202.29,Postal/Courier,Land Border Crossing,Customs & Border Protection,3,Convicted,4.5709,-74.2973,23.4241,53.8478
WLC-0769,27-02-2024,2024,2,Africa,Democratic Republic of Congo,France,Tiger,Mammal,Bones,Endangered,14.44,kg,73228.3,Sea,Private Residence,Port Authority Task Force,2,Prosecuted - Pending Trial,-4.0383,21.7587,46.2276,2.2137
WLC-0074,07-03-2024,2024,3,Africa,Gabon,China,Palm Cockatoo,Bird,Live Animal,Vulnerable,14,live individual,75746.76,Sea,Seaport / Container Terminal,Environmental Crime Investigation Bureau,0,Convicted,-0.8037,11.6094,35.8617,104.1954
WLC-0196,08-03-2024,2024,3,Asia,Malaysia,Qatar,White Rhino,Mammal,Horn,Near Threatened,3.82,kg,190855.17,Air,Postal/Courier Facility,Port Authority Task Force,2,Under Investigation,4.2105,101.9758,25.3548,51.1839
WLC-0848,10-03-2024,2024,3,Asia,Indonesia,Vietnam,African Elephant,Mammal,Ivory,Endangered,4.07,kg,8950.38,Sea,Highway Checkpoint,Customs & Border Protection,1,Closed - No Arrest,-0.7893,113.9213,14.0583,108.2772
WLC-0184,15-03-2024,2024,3,Africa,Tanzania,South Korea,African Elephant,Mammal,Ivory,Endangered,3.22,kg,3292.28,Air,Highway Checkpoint,Coast Guard Interdiction Unit,1,Closed - No Arrest,-6.369,34.8888,35.9078,127.7669
WLC-0315,16-03-2024,2024,3,Africa,Cameroon,Germany,Reticulated Python,Reptile,Skin/Pelt,Least Concern,18,piece,1197.18,Sea,Highway Checkpoint,Environmental Crime Investigation Bureau,1,Closed - No Arrest,7.3697,12.3547,51.1657,10.4515
WLC-0165,24-03-2024,2024,3,Asia,Thailand,Thailand,Tiger,Mammal,Bones,Endangered,0.5,kg,3538.03,Land,Urban Wildlife Market,Port Authority Task Force,1,Released - Insufficient Evidence,15.87,100.9925,15.87,100.9925
WLC-0644,24-03-2024,2024,3,Africa,Cameroon,United Arab Emirates,Radiated Tortoise,Reptile,Live Animal,Critically Endangered,34,live individual,14675.42,Sea,Postal/Courier Facility,Environmental Crime Investigation Bureau,3,Convicted,7.3697,12.3547,23.4241,53.8478
WLC-0166,25-03-2024,2024,3,Africa,Democratic Republic of Congo,Germany,Rosewood,Plant,Timber,Endangered,6.89,kg,30.82,Sea,Highway Checkpoint,Customs & Border Protection,1,Convicted,-4.0383,21.7587,51.1657,10.4515
WLC-0560,27-03-2024,2024,3,Latin America,Bolivia,Belgium,Rosewood,Plant,Timber,Endangered,3.17,kg,12.52,Postal/Courier,Seaport / Container Terminal,National Parks & Wildlife Service,3,Case Dismissed,-16.2902,-63.5887,50.5039,4.4699
WLC-0580,10-04-2024,2024,4,Asia,China,Germany,Saltwater Crocodile,Reptile,Skin/Pelt,Least Concern,2,piece,501.9,Air,International Airport,Coast Guard Interdiction Unit,0,Under Investigation,35.8617,104.1954,51.1657,10.4515
WLC-0152,12-04-2024,2024,4,Latin America,Ecuador,United States,African Elephant,Mammal,Ivory,Endangered,2.97,kg,4573.23,Air,Private Residence,Coast Guard Interdiction Unit,5,Under Investigation,-1.8312,-78.1834,37.0902,-95.7129
WLC-0638,13-04-2024,2024,4,Africa,Democratic Republic of Congo,Japan,African Elephant,Mammal,Ivory,Endangered,2.36,kg,3265.85,Sea,Postal/Courier Facility,Coast Guard Interdiction Unit,0,Under Investigation,-4.0383,21.7587,36.2048,138.2529
WLC-0080,14-04-2024,2024,4,Africa,Democratic Republic of Congo,United States,Totoaba,Marine,Swim Bladder,Critically Endangered,0.5,kg,14594.09,Sea,Highway Checkpoint,Interpol-supported Joint Operation,0,Under Investigation,-4.0383,21.7587,37.0902,-95.7129
WLC-0003,21-04-2024,2024,4,Latin America,Bolivia,Germany,White Rhino,Mammal,Horn,Near Threatened,5.96,kg,228657.8,Air,Postal/Courier Facility,National Parks & Wildlife Service,0,Case Dismissed,-16.2902,-63.5887,51.1657,10.4515
WLC-0591,21-04-2024,2024,4,Africa,Gabon,Qatar,Totoaba,Marine,Swim Bladder,Critically Endangered,1.27,kg,29601.36,Air,International Airport,Port Authority Task Force,0,Under Investigation,-0.8037,11.6094,25.3548,51.1839
WLC-0087,26-04-2024,2024,4,Africa,Namibia,France,Seahorse,Marine,Traditional Medicine,Vulnerable,6.35,kg,2998.26,Air,International Airport,Port Authority Task Force,0,Under Investigation,-22.9576,18.4904,46.2276,2.2137
WLC-0088,05-05-2024,2024,5,Africa,Madagascar,United Arab Emirates,Grey Parrot,Bird,Live Animal,Endangered,33,live individual,35282.99,Sea,Highway Checkpoint,Coast Guard Interdiction Unit,2,Convicted,-18.7669,46.8691,23.4241,53.8478
WLC-0646,08-05-2024,2024,5,Latin America,Mexico,Qatar,African Elephant,Mammal,Ivory,Endangered,3.02,kg,5011.03,Sea,Private Residence,Port Authority Task Force,0,Prosecuted - Pending Trial,23.6345,-102.5528,25.3548,51.1839
WLC-0118,10-05-2024,2024,5,Asia,Indonesia,China,Saker Falcon,Bird,Live Animal,Endangered,10,live individual,152877.25,Land,Postal/Courier Facility,Interpol-supported Joint Operation,0,Released - Insufficient Evidence,-0.7893,113.9213,35.8617,104.1954
WLC-0682,10-05-2024,2024,5,Africa,Madagascar,Singapore,Saker Falcon,Bird,Live Animal,Endangered,18,live individual,315699.56,Sea,Seaport / Container Terminal,Customs & Border Protection,1,Closed - No Arrest,-18.7669,46.8691,1.3521,103.8198
WLC-0392,11-05-2024,2024,5,Africa,Namibia,South Korea,Agarwood,Plant,Timber,Vulnerable,21.02,kg,1946.92,Sea,Private Residence,Coast Guard Interdiction Unit,0,Convicted,-22.9576,18.4904,35.9078,127.7669
WLC-0141,17-05-2024,2024,5,Asia,Indonesia,Qatar,Tiger,Mammal,Skin/Pelt,Endangered,3,piece,21189.92,Postal/Courier,Highway Checkpoint,Coast Guard Interdiction Unit,1,Under Investigation,-0.7893,113.9213,25.3548,51.1839
WLC-0843,21-05-2024,2024,5,Africa,Tanzania,China,Helmeted Hornbill,Bird,Trophy,Critically Endangered,7,piece,45885.94,Air,Postal/Courier Facility,Coast Guard Interdiction Unit,3,Prosecuted - Pending Trial,-6.369,34.8888,35.8617,104.1954
WLC-0614,23-05-2024,2024,5,Latin America,Mexico,United Arab Emirates,Grey Parrot,Bird,Live Animal,Endangered,33,live individual,27189.01,Sea,Highway Checkpoint,Port Authority Task Force,3,Released - Insufficient Evidence,23.6345,-102.5528,23.4241,53.8478
WLC-0626,27-05-2024,2024,5,Africa,Uganda,South Korea,Palm Cockatoo,Bird,Live Animal,Vulnerable,5,live individual,15553.14,Land,International Airport,Environmental Crime Investigation Bureau,0,Under Investigation,1.3733,32.2903,35.9078,127.7669
WLC-0811,27-05-2024,2024,5,Africa,Zimbabwe,United Arab Emirates,African Blackwood,Plant,Timber,Near Threatened,9.97,kg,57.66,Air,Seaport / Container Terminal,National Parks & Wildlife Service,3,Convicted,-19.0154,29.1549,23.4241,53.8478
WLC-0714,01-06-2024,2024,6,Africa,Namibia,South Korea,Reticulated Python,Reptile,Skin/Pelt,Least Concern,1,piece,83.55,Postal/Courier,Urban Wildlife Market,Environmental Crime Investigation Bureau,2,Prosecuted - Pending Trial,-22.9576,18.4904,35.9078,127.7669
WLC-0010,03-06-2024,2024,6,Asia,China,United Kingdom,Hawksbill Turtle,Marine,Shell,Critically Endangered,2.24,kg,1255.16,Postal/Courier,International Airport,Customs & Border Protection,1,Under Investigation,35.8617,104.1954,55.3781,-3.436
WLC-0285,03-06-2024,2024,6,Asia,India,Vietnam,Totoaba,Marine,Swim Bladder,Critically Endangered,6.12,kg,157327.69,Air,Private Residence,National Parks & Wildlife Service,4,Closed - No Arrest,20.5937,78.9629,14.0583,108.2772
WLC-0514,04-06-2024,2024,6,Africa,Democratic Republic of Congo,Hong Kong SAR,African Lion,Mammal,Bones,Vulnerable,6.32,kg,8297.53,Air,Postal/Courier Facility,Port Authority Task Force,2,Under Investigation,-4.0383,21.7587,22.3193,114.1694
WLC-0814,05-06-2024,2024,6,Africa,South Africa,China,Saltwater Crocodile,Reptile,Skin/Pelt,Least Concern,9,piece,2059,Air,Urban Wildlife Market,National Parks & Wildlife Service,1,Closed - No Arrest,-30.5595,22.9375,35.8617,104.1954
WLC-0950,09-06-2024,2024,6,Africa,Tanzania,Germany,Grey Parrot,Bird,Live Animal,Endangered,20,live individual,21815.02,Land,Highway Checkpoint,Customs & Border Protection,2,Convicted,-6.369,34.8888,51.1657,10.4515
WLC-0477,11-06-2024,2024,6,Africa,Cameroon,Germany,Palm Cockatoo,Bird,Live Animal,Vulnerable,15,live individual,40172.37,Land,Postal/Courier Facility,Interpol-supported Joint Operation,0,Closed - No Arrest,7.3697,12.3547,51.1657,10.4515
WLC-0803,12-06-2024,2024,6,Asia,Vietnam,Japan,Reticulated Python,Reptile,Skin/Pelt,Least Concern,23,piece,1389.42,Land,Urban Wildlife Market,National Wildlife Crime Unit,1,Closed - No Arrest,14.0583,108.2772,36.2048,138.2529
WLC-0183,14-06-2024,2024,6,Africa,Nigeria,Qatar,Seahorse,Marine,Traditional Medicine,Vulnerable,2.99,kg,1807.02,Postal/Courier,International Airport,Port Authority Task Force,3,Prosecuted - Pending Trial,9.082,8.6753,25.3548,51.1839
WLC-0612,20-06-2024,2024,6,Africa,Gabon,Germany,African Elephant,Mammal,Ivory,Endangered,12.3,kg,21899.43,Air,Postal/Courier Facility,National Parks & Wildlife Service,1,Released - Insufficient Evidence,-0.8037,11.6094,51.1657,10.4515
WLC-0628,21-06-2024,2024,6,Africa,Cameroon,United Kingdom,Seahorse,Marine,Traditional Medicine,Vulnerable,2.89,kg,1136.89,Air,Postal/Courier Facility,Customs & Border Protection,1,Released - Insufficient Evidence,7.3697,12.3547,55.3781,-3.436
WLC-0418,22-06-2024,2024,6,Africa,Zimbabwe,South Korea,Reticulated Python,Reptile,Skin/Pelt,Least Concern,10,piece,864.17,Land,Postal/Courier Facility,Environmental Crime Investigation Bureau,1,Convicted,-19.0154,29.1549,35.9078,127.7669
WLC-0465,23-06-2024,2024,6,Africa,Tanzania,United Kingdom,Pangolin (African),Mammal,Bushmeat,Endangered,2.86,kg,25.91,Sea,Postal/Courier Facility,Interpol-supported Joint Operation,0,Under Investigation,-6.369,34.8888,55.3781,-3.436
WLC-0404,01-07-2024,2024,7,Africa,Nigeria,Japan,Helmeted Hornbill,Bird,Trophy,Critically Endangered,11,piece,48001.02,Air,Seaport / Container Terminal,Coast Guard Interdiction Unit,1,Under Investigation,9.082,8.6753,36.2048,138.2529
WLC-0533,03-07-2024,2024,7,Africa,Gabon,Japan,Palm Cockatoo,Bird,Live Animal,Vulnerable,2,live individual,8279.49,Sea,Postal/Courier Facility,Environmental Crime Investigation Bureau,0,Case Dismissed,-0.8037,11.6094,36.2048,138.2529
WLC-0073,05-07-2024,2024,7,Africa,Tanzania,France,Pangolin (Ground),Mammal,Scales,Endangered,3.04,kg,817.39,Air,Postal/Courier Facility,Environmental Crime Investigation Bureau,2,Under Investigation,-6.369,34.8888,46.2276,2.2137
WLC-0062,10-07-2024,2024,7,Africa,Mozambique,Belgium,Pangolin (African),Mammal,Bushmeat,Endangered,1.23,kg,15.79,Sea,Urban Wildlife Market,Coast Guard Interdiction Unit,4,Under Investigation,-18.6657,35.5296,50.5039,4.4699
WLC-0602,14-07-2024,2024,7,Africa,Uganda,Germany,Saker Falcon,Bird,Live Animal,Endangered,19,live individual,271524.83,Land,Postal/Courier Facility,National Parks & Wildlife Service,1,Convicted,1.3733,32.2903,51.1657,10.4515
WLC-0113,15-07-2024,2024,7,Latin America,Colombia,United Kingdom,Saker Falcon,Bird,Live Animal,Endangered,2,live individual,43613.43,Sea,Seaport / Container Terminal,Coast Guard Interdiction Unit,2,Released - Insufficient Evidence,4.5709,-74.2973,55.3781,-3.436
WLC-0013,16-07-2024,2024,7,Asia,Vietnam,China,Green Sea Turtle,Marine,Shell,Endangered,1.09,kg,426.56,Postal/Courier,Urban Wildlife Market,Environmental Crime Investigation Bureau,0,Convicted,14.0583,108.2772,35.8617,104.1954
WLC-0710,19-07-2024,2024,7,Africa,Tanzania,Belgium,Saltwater Crocodile,Reptile,Skin/Pelt,Least Concern,15,piece,2931.71,Land,Highway Checkpoint,National Parks & Wildlife Service,4,Closed - No Arrest,-6.369,34.8888,50.5039,4.4699
WLC-0332,19-07-2024,2024,7,Africa,Gabon,Qatar,Ginseng (Wild),Plant,Traditional Medicine,Endangered,0.76,kg,563.64,Sea,Postal/Courier Facility,Interpol-supported Joint Operation,2,Released - Insufficient Evidence,-0.8037,11.6094,25.3548,51.1839
WLC-0762,20-07-2024,2024,7,Latin America,Bolivia,United Kingdom,Hawksbill Turtle,Marine,Shell,Critically Endangered,4.31,kg,2259.74,Sea,Land Border Crossing,Interpol-supported Joint Operation,4,Released - Insufficient Evidence,-16.2902,-63.5887,55.3781,-3.436
WLC-0174,26-07-2024,2024,7,Africa,Cameroon,France,Giant Clam,Marine,Shell,Vulnerable,13,piece,794.1,Air,Seaport / Container Terminal,Coast Guard Interdiction Unit,3,Closed - No Arrest,7.3697,12.3547,46.2276,2.2137
WLC-0323,03-08-2024,2024,8,Asia,Myanmar,United Arab Emirates,Rosewood,Plant,Timber,Endangered,2.8,kg,10.12,Sea,Seaport / Container Terminal,Environmental Crime Investigation Bureau,2,Under Investigation,21.9162,95.956,23.4241,53.8478
WLC-0606,04-08-2024,2024,8,Africa,South Africa,Vietnam,Agarwood,Plant,Timber,Vulnerable,3.39,kg,393.09,Air,International Airport,Port Authority Task Force,2,Under Investigation,-30.5595,22.9375,14.0583,108.2772
WLC-0749,05-08-2024,2024,8,Africa,Kenya,Qatar,Black Rhino,Mammal,Horn,Critically Endangered,1.23,kg,72627.61,Sea,Seaport / Container Terminal,Interpol-supported Joint Operation,2,Released - Insufficient Evidence,-0.0236,37.9062,25.3548,51.1839
WLC-0731,05-08-2024,2024,8,Asia,China,Thailand,Queen Conch,Marine,Shell,Vulnerable,3,piece,100.94,Land,Seaport / Container Terminal,Coast Guard Interdiction Unit,0,Case Dismissed,35.8617,104.1954,15.87,100.9925
WLC-0021,06-08-2024,2024,8,Africa,Madagascar,France,Jaguar,Mammal,Skin/Pelt,Near Threatened,23,piece,48461.91,Air,Land Border Crossing,National Parks & Wildlife Service,0,Under Investigation,-18.7669,46.8691,46.2276,2.2137
WLC-0805,06-08-2024,2024,8,Africa,Democratic Republic of Congo,United Kingdom,Reticulated Python,Reptile,Skin/Pelt,Least Concern,24,piece,2425.69,Sea,Highway Checkpoint,Customs & Border Protection,4,Released - Insufficient Evidence,-4.0383,21.7587,55.3781,-3.436
WLC-0411,07-08-2024,2024,8,Asia,Laos,United Kingdom,Jaguar,Mammal,Skin/Pelt,Near Threatened,14,piece,27578.53,Sea,Seaport / Container Terminal,National Wildlife Crime Unit,1,Convicted,19.8563,102.4955,55.3781,-3.436
WLC-0328,10-08-2024,2024,8,Africa,Democratic Republic of Congo,China,Jaguar,Mammal,Skin/Pelt,Near Threatened,18,piece,33642.25,Air,Land Border Crossing,Environmental Crime Investigation Bureau,0,Under Investigation,-4.0383,21.7587,35.8617,104.1954
WLC-0681,12-08-2024,2024,8,Africa,Madagascar,China,Tiger,Mammal,Skin/Pelt,Endangered,5,piece,51950.56,Air,Highway Checkpoint,National Parks & Wildlife Service,0,Convicted,-18.7669,46.8691,35.8617,104.1954
WLC-0012,13-08-2024,2024,8,Africa,Uganda,China,White Rhino,Mammal,Horn,Near Threatened,8.32,kg,364451.83,Sea,Seaport / Container Terminal,National Parks & Wildlife Service,0,Convicted,1.3733,32.2903,35.8617,104.1954
WLC-0040,15-08-2024,2024,8,Asia,India,Japan,Saker Falcon,Bird,Live Animal,Endangered,25,live individual,472934.62,Land,Private Residence,National Wildlife Crime Unit,0,Under Investigation,20.5937,78.9629,36.2048,138.2529
